सेनानी,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
अग्निभू,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
गुह,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
बाहुलेय,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
तारकजित्,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
विशाख,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
शिखिवाहन,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
षाण्मातुर,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
शक्तिधर,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
कुमार,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
क्रौञ्चदारण,कार्तिकेयः,कार्तिकेय महासेन शरजन्मन् षडानन पार्वतीनन्दन स्कन्द सेनानी अग्निभू गुह बाहुलेय तारकजित् विशाख शिखिवाहन षाण्मातुर शक्तिधर कुमार क्रौञ्चदारण
शृङ्गिन्,नन्दिः,शृङ्गिन् भृङ्गिन् रिटि तुण्डिन् नन्दिक नन्दिकेश्वर
भृङ्गिन्,नन्दिः,शृङ्गिन् भृङ्गिन् रिटि तुण्डिन् नन्दिक नन्दिकेश्वर
रिटि,नन्दिः,शृङ्गिन् भृङ्गिन् रिटि तुण्डिन् नन्दिक नन्दिकेश्वर
तुण्डिन्,नन्दिः,शृङ्गिन् भृङ्गिन् रिटि तुण्डिन् नन्दिक नन्दिकेश्वर
नन्दिक,नन्दिः,शृङ्गिन् भृङ्गिन् रिटि तुण्डिन् नन्दिक नन्दिकेश्वर
नन्दिकेश्वर,नन्दिः,शृङ्गिन् भृङ्गिन् रिटि तुण्डिन् नन्दिक नन्दिकेश्वर
कर्ममोटी,चर्ममुण्डा,कर्ममोटी चामुण्डा चर्ममुण्डा चर्चिका
चामुण्डा,चर्ममुण्डा,कर्ममोटी चामुण्डा चर्ममुण्डा चर्चिका
चर्ममुण्डा,चर्ममुण्डा,कर्ममोटी चामुण्डा चर्ममुण्डा चर्चिका
चर्चिका,चर्ममुण्डा,कर्ममोटी चामुण्डा चर्ममुण्डा चर्चिका
इन्द्र,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
मरुत्वत्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
मघवन्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
बिडौजस्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
पाकशासन,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
वृद्धश्रवस्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
सुनासीर,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
पुरुहूत,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
पुरन्दर,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
जिष्णु,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
लेखर्षभ,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
शक्र,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
शतमन्यु,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
दिवस्पति,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
सुत्रामन्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
गोत्रभिद्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
वज्रिन्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
वासव,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
वृत्रहन्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
वृषन्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
वास्तोष्पति,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
सुरपति,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
बलाराति,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
शचीपति,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
जम्भभेदिन्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
हरिहय,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
स्वाराज्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
नमुचिसूदन,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
सङ्क्रन्दन,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
दुश्च्यवन,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
तुराषा,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
मेघवाहन,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
आखण्डल,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
सहस्राक्ष,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
ऋभुक्षिन्,इन्द्रः,इन्द्र मरुत्वत् मघवन् बिडौजस् पाकशासन वृद्धश्रवस् सुनासीर पुरुहूत पुरन्दर जिष्णु लेखर्षभ शक्र शतमन्यु दिवस्पति सुत्रामन् गोत्रभिद् वज्रिन् वासव वृत्रहन् वृषन् वास्तोष्पति सुरपति बलाराति शचीपति जम्भभेदिन् हरिहय स्वाराज् नमुचिसूदन सङ्क्रन्दन दुश्च्यवन तुराषा मेघवाहन आखण्डल सहस्राक्ष ऋभुक्षिन् कौशिक घनाघन पर्जन्य हरि
पुलोमजा,शची,पुलोमजा शची इन्द्राणी
शची,शची,पुलोमजा शची इन्द्राणी
इन्द्राणी,शची,पुलोमजा शची इन्द्राणी
अमरावती,इन्द्रपुरः,अमरावती
उच्चैःश्रवस्,इन्द्राश्वः,उच्चैःश्रवस्
मातलि,इन्द्रसारथिः,मातलि
नन्दन,इन्द्रवनम्,नन्दन
वैजयन्त,इन्द्रगृहम्,वैजयन्त
जयन्त,जयन्तः,जयन्त पाकशासनि
पाकशासनि,जयन्तः,जयन्त पाकशासनि
ऐरावत,इन्द्रहस्तिः,ऐरावत अभ्रमातङ्ग ऐरावण अभ्रमुवल्लभ
अभ्रमातङ्ग,इन्द्रहस्तिः,ऐरावत अभ्रमातङ्ग ऐरावण अभ्रमुवल्लभ
ऐरावण,इन्द्रहस्तिः,ऐरावत अभ्रमातङ्ग ऐरावण अभ्रमुवल्लभ
अभ्रमुवल्लभ,इन्द्रहस्तिः,ऐरावत अभ्रमातङ्ग ऐरावण अभ्रमुवल्लभ
ह्रादिनी,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
वज्र,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
कुलिश,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
भिदुर,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
पवि,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
शतकोटि,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
स्वरु,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
शम्ब,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
दम्भोलि,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
अशनि,इन्द्रस्य_वज्रायुधम्,ह्रादिनी वज्र कुलिश भिदुर पवि शतकोटि स्वरु शम्ब दम्भोलि अशनि गो ह्लादिनी
व्योमयान,देवरथः,व्योमयान विमान
विमान,देवरथः,व्योमयान विमान
नारद,देवर्षिः,नारद
सुधर्मा,देवसभा,सुधर्मा देवसभा
देवसभा,देवसभा,सुधर्मा देवसभा
पीयूष,अमृतम्,पीयूष अमृत सुधा
अमृत,अमृतम्,पीयूष अमृत सुधा
सुधा,अमृतम्,पीयूष अमृत सुधा
मन्दाकिनी,देवगङ्गा,मन्दाकिनी वियद्गङ्गा स्वर्णदी सुरदीर्घिका
वियद्गङ्गा,देवगङ्गा,मन्दाकिनी वियद्गङ्गा स्वर्णदी सुरदीर्घिका
स्वर्णदी,देवगङ्गा,मन्दाकिनी वियद्गङ्गा स्वर्णदी सुरदीर्घिका
सुरदीर्घिका,देवगङ्गा,मन्दाकिनी वियद्गङ्गा स्वर्णदी सुरदीर्घिका
मेरु,मेरुपर्वतः,मेरु सुमेरु हेमाद्रि रत्नसानु सुरालय
सुमेरु,मेरुपर्वतः,मेरु सुमेरु हेमाद्रि रत्नसानु सुरालय
हेमाद्रि,मेरुपर्वतः,मेरु सुमेरु हेमाद्रि रत्नसानु सुरालय
